# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 2.36600000e+02
# lRef          : 1.03300000e-01
# Aref          : 6.78000000e-03
# CofR          : (3.50000000e-02 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
222             	1.84339446e-02	1.14477603e-02	6.98618439e-03	6.31327608e-04	-3.16850451e-04	9.48178060e-04	-6.32514256e-04	2.23078794e-03	-1.54252468e-02	1.79841289e-01	7.44953978e-02	1.05345891e-01
223             	1.84359362e-02	1.14668531e-02	6.96908310e-03	5.64356407e-04	-3.23115992e-04	8.87472398e-04	-6.05294195e-04	2.24888501e-03	-1.54259452e-02	1.79842367e-01	7.44952385e-02	1.05347129e-01
224             	1.84378711e-02	1.14881229e-02	6.94974813e-03	4.91241291e-04	-3.31638009e-04	8.22879300e-04	-5.77258655e-04	2.26918741e-03	-1.54266617e-02	1.79843438e-01	7.44950572e-02	1.05348381e-01
225             	1.84397182e-02	1.15112586e-02	6.92845962e-03	4.12844212e-04	-3.42223583e-04	7.55067795e-04	-5.48645689e-04	2.29139951e-03	-1.54273934e-02	1.79844511e-01	7.44948620e-02	1.05349649e-01
226             	1.84415201e-02	1.15360020e-02	6.90551802e-03	3.29986767e-04	-3.54694698e-04	6.84681465e-04	-5.19688082e-04	2.31524202e-03	-1.54281401e-02	1.79845578e-01	7.44946490e-02	1.05350929e-01
227             	1.84432549e-02	1.15620171e-02	6.88123784e-03	2.43636443e-04	-3.68837251e-04	6.12473694e-04	-4.90655472e-04	2.34038963e-03	-1.54288914e-02	1.79846645e-01	7.44944310e-02	1.05352214e-01
228             	1.84449681e-02	1.15890360e-02	6.85593214e-03	1.54639393e-04	-3.84464403e-04	5.39103796e-04	-4.61784099e-04	2.36655193e-03	-1.54296460e-02	1.79847700e-01	7.44942041e-02	1.05353496e-01
229             	1.84466362e-02	1.16167691e-02	6.82986711e-03	6.37706997e-05	-4.01376336e-04	4.65147036e-04	-4.33261686e-04	2.39345099e-03	-1.54303958e-02	1.79848751e-01	7.44939796e-02	1.05354771e-01
230             	1.84482936e-02	1.16449533e-02	6.80334032e-03	-2.81546998e-05	-4.19373572e-04	3.91218872e-04	-4.05296222e-04	2.42080648e-03	-1.54311497e-02	1.79849791e-01	7.44937459e-02	1.05356045e-01
231             	1.84499173e-02	1.16733216e-02	6.77659568e-03	-1.20440127e-04	-4.38266826e-04	3.17826699e-04	-3.78046763e-04	2.44836296e-03	-1.54319010e-02	1.79850824e-01	7.44935110e-02	1.05357313e-01
232             	1.84515344e-02	1.17016319e-02	6.74990249e-03	-2.12333135e-04	-4.57867853e-04	2.45534718e-04	-3.51701286e-04	2.47586469e-03	-1.54326579e-02	1.79851844e-01	7.44932641e-02	1.05358580e-01
233             	1.84531241e-02	1.17296539e-02	6.72347020e-03	-3.03222970e-04	-4.77992078e-04	1.74769108e-04	-3.26380593e-04	2.50309183e-03	-1.54334114e-02	1.79852855e-01	7.44930162e-02	1.05359839e-01
234             	1.84547184e-02	1.17571773e-02	6.69754113e-03	-3.92426276e-04	-4.98455387e-04	1.06029110e-04	-3.02242249e-04	2.52981807e-03	-1.54341641e-02	1.79853849e-01	7.44927604e-02	1.05361089e-01
235             	1.84563054e-02	1.17839866e-02	6.67231889e-03	-4.79362584e-04	-5.19077782e-04	3.97151977e-05	-2.79396490e-04	2.55583384e-03	-1.54349032e-02	1.79854828e-01	7.44925108e-02	1.05362317e-01
236             	1.84579078e-02	1.18099102e-02	6.64799755e-03	-5.63513847e-04	-5.39710777e-04	-2.38030695e-05	-2.57953854e-04	2.58095633e-03	-1.54356365e-02	1.79855789e-01	7.44922582e-02	1.05363531e-01
237             	1.84595050e-02	1.18347649e-02	6.62474013e-03	-6.44430971e-04	-5.60198315e-04	-8.42326560e-05	-2.37982830e-04	2.60501236e-03	-1.54363572e-02	1.79856739e-01	7.44920122e-02	1.05364727e-01
238             	1.84611148e-02	1.18583785e-02	6.60273626e-03	-7.21587361e-04	-5.80390252e-04	-1.41197109e-04	-2.19596571e-04	2.62782112e-03	-1.54370715e-02	1.79857673e-01	7.44917649e-02	1.05365908e-01
239             	1.84627063e-02	1.18805837e-02	6.58212260e-03	-7.94593477e-04	-6.00144940e-04	-1.94448537e-04	-2.02848201e-04	2.64923056e-03	-1.54377766e-02	1.79858596e-01	7.44915216e-02	1.05367075e-01
240             	1.84642850e-02	1.19012221e-02	6.56306290e-03	-8.63005439e-04	-6.19328565e-04	-2.43676874e-04	-1.87825845e-04	2.66907961e-03	-1.54384855e-02	1.79859513e-01	7.44912708e-02	1.05368242e-01
241             	1.84658065e-02	1.19201560e-02	6.54565049e-03	-9.26531199e-04	-6.37817579e-04	-2.88713620e-04	-1.74551979e-04	2.68725277e-03	-1.54392071e-02	1.79860427e-01	7.44910064e-02	1.05369421e-01
242             	1.84672860e-02	1.19372605e-02	6.53002555e-03	-9.84808984e-04	-6.55494272e-04	-3.29314712e-04	-1.63089780e-04	2.70361748e-03	-1.54399491e-02	1.79861339e-01	7.44907203e-02	1.05370619e-01
243             	1.84687134e-02	1.19524607e-02	6.51625275e-03	-1.03766489e-03	-6.72260932e-04	-3.65403961e-04	-1.53428485e-04	2.71810395e-03	-1.54407017e-02	1.79862246e-01	7.44904211e-02	1.05371825e-01
244             	1.84701223e-02	1.19656581e-02	6.50446421e-03	-1.08479177e-03	-6.88024186e-04	-3.96767581e-04	-1.45628302e-04	2.73059695e-03	-1.54414622e-02	1.79863141e-01	7.44901083e-02	1.05373033e-01
245             	1.84714993e-02	1.19768035e-02	6.49469578e-03	-1.12608561e-03	-7.02704197e-04	-4.23381416e-04	-1.39661391e-04	2.74105388e-03	-1.54422238e-02	1.79864026e-01	7.44897890e-02	1.05374237e-01
246             	1.84728739e-02	1.19858192e-02	6.48705464e-03	-1.16130998e-03	-7.16216822e-04	-4.45093153e-04	-1.35561834e-04	2.74938229e-03	-1.54429836e-02	1.79864897e-01	7.44894650e-02	1.05375432e-01
247             	1.84742278e-02	1.19926839e-02	6.48154388e-03	-1.19044838e-03	-7.28499641e-04	-4.61948736e-04	-1.33275452e-04	2.75557003e-03	-1.54437371e-02	1.79865755e-01	7.44891404e-02	1.05376615e-01
248             	1.84755931e-02	1.19973617e-02	6.47823139e-03	-1.21337217e-03	-7.39489786e-04	-4.73882380e-04	-1.32803703e-04	2.75956517e-03	-1.54444810e-02	1.79866595e-01	7.44888165e-02	1.05377779e-01
249             	1.84769450e-02	1.19998409e-02	6.47710402e-03	-1.23012470e-03	-7.49145370e-04	-4.80979330e-04	-1.34083020e-04	2.76136847e-03	-1.54452175e-02	1.79867420e-01	7.44884927e-02	1.05378928e-01
250             	1.84783043e-02	1.20001049e-02	6.47819940e-03	-1.24062960e-03	-7.57416865e-04	-4.83212736e-04	-1.37102064e-04	2.76095273e-03	-1.54459469e-02	1.79868229e-01	7.44881674e-02	1.05380061e-01
251             	1.84796576e-02	1.19982012e-02	6.48145633e-03	-1.24503400e-03	-7.64284000e-04	-4.80749995e-04	-1.41767003e-04	2.75837245e-03	-1.54466613e-02	1.79869016e-01	7.44878468e-02	1.05381169e-01
252             	1.84810231e-02	1.19941073e-02	6.48691582e-03	-1.24328758e-03	-7.69720729e-04	-4.73566855e-04	-1.48076937e-04	2.75359573e-03	-1.54473642e-02	1.79869786e-01	7.44875289e-02	1.05382257e-01
253             	1.84823676e-02	1.19878598e-02	6.49450779e-03	-1.23556439e-03	-7.73722404e-04	-4.61841986e-04	-1.55940209e-04	2.74667603e-03	-1.54480609e-02	1.79870542e-01	7.44872103e-02	1.05383332e-01
254             	1.84837028e-02	1.19794727e-02	6.50423004e-03	-1.22190693e-03	-7.76282622e-04	-4.45624304e-04	-1.65329159e-04	2.73762134e-03	-1.54487567e-02	1.79871289e-01	7.44868879e-02	1.05384401e-01
255             	1.84849791e-02	1.19690195e-02	6.51595961e-03	-1.20257448e-03	-7.77404753e-04	-4.25169724e-04	-1.76117514e-04	2.72652993e-03	-1.54494591e-02	1.79872031e-01	7.44865564e-02	1.05385475e-01
256             	1.84862327e-02	1.19564931e-02	6.52973960e-03	-1.17755631e-03	-7.77091489e-04	-4.00464823e-04	-1.88313333e-04	2.71337677e-03	-1.54501661e-02	1.79872771e-01	7.44862192e-02	1.05386551e-01
257             	1.84874520e-02	1.19419559e-02	6.54549606e-03	-1.14706512e-03	-7.75355793e-04	-3.71709325e-04	-2.01823234e-04	2.69822992e-03	-1.54508730e-02	1.79873509e-01	7.44858815e-02	1.05387627e-01
258             	1.84886534e-02	1.19254955e-02	6.56315789e-03	-1.11129424e-03	-7.72217533e-04	-3.39076709e-04	-2.16570412e-04	2.68116880e-03	-1.54515808e-02	1.79874244e-01	7.44855411e-02	1.05388703e-01
259             	1.84897884e-02	1.19072068e-02	6.58258159e-03	-1.07057031e-03	-7.67709827e-04	-3.02860483e-04	-2.32424672e-04	2.66231259e-03	-1.54522989e-02	1.79874981e-01	7.44851914e-02	1.05389789e-01
260             	1.84908769e-02	1.18871170e-02	6.60375991e-03	-1.02497259e-03	-7.61851196e-04	-2.63121389e-04	-2.49364903e-04	2.64167856e-03	-1.54530317e-02	1.79875722e-01	7.44848291e-02	1.05390892e-01
261             	1.84919010e-02	1.18653366e-02	6.62656446e-03	-9.74833509e-04	-7.54683343e-04	-2.20150166e-04	-2.67266588e-04	2.61938606e-03	-1.54537789e-02	1.79876466e-01	7.44844540e-02	1.05392012e-01
262             	1.84929020e-02	1.18419325e-02	6.65096953e-03	-9.20290715e-04	-7.46239921e-04	-1.74050795e-04	-2.86094563e-04	2.59548147e-03	-1.54545295e-02	1.79877212e-01	7.44840765e-02	1.05393136e-01
263             	1.84938546e-02	1.18170638e-02	6.67679081e-03	-8.61792443e-04	-7.36582350e-04	-1.25210093e-04	-3.05686129e-04	2.57013648e-03	-1.54552806e-02	1.79877960e-01	7.44836993e-02	1.05394261e-01
264             	1.84948006e-02	1.17907766e-02	6.70402396e-03	-7.99436377e-04	-7.25746489e-04	-7.36898880e-05	-3.26028300e-04	2.54337633e-03	-1.54560235e-02	1.79878710e-01	7.44833315e-02	1.05395378e-01
265             	1.84957092e-02	1.17632230e-02	6.73248617e-03	-7.33668076e-04	-7.13802625e-04	-1.98654508e-05	-3.46968587e-04	2.51536843e-03	-1.54567638e-02	1.79879465e-01	7.44829685e-02	1.05396496e-01
266             	1.84965940e-02	1.17344620e-02	6.76213197e-03	-6.64645806e-04	-7.00800939e-04	3.61551335e-05	-3.68478036e-04	2.48616503e-03	-1.54575066e-02	1.79880228e-01	7.44826076e-02	1.05397621e-01
267             	1.84973945e-02	1.17046192e-02	6.79277528e-03	-5.92800096e-04	-6.86809746e-04	9.40096503e-05	-3.90409698e-04	2.45592195e-03	-1.54582712e-02	1.79881006e-01	7.44822320e-02	1.05398774e-01
268             	1.84981431e-02	1.16737653e-02	6.82437778e-03	-5.18297414e-04	-6.71885169e-04	1.53587755e-04	-4.12736462e-04	2.42469377e-03	-1.54590538e-02	1.79881799e-01	7.44818459e-02	1.05399953e-01
269             	1.84988378e-02	1.16420482e-02	6.85678953e-03	-4.41528103e-04	-6.56091097e-04	2.14562994e-04	-4.35327045e-04	2.39262935e-03	-1.54598485e-02	1.79882599e-01	7.44814510e-02	1.05401148e-01
270             	1.84995275e-02	1.16095986e-02	6.88992886e-03	-3.62738332e-04	-6.39497824e-04	2.76759492e-04	-4.58128658e-04	2.35983489e-03	-1.54606400e-02	1.79883399e-01	7.44810597e-02	1.05402340e-01
271             	1.85002063e-02	1.15766424e-02	6.92356396e-03	-2.82478934e-04	-6.22193719e-04	3.39714786e-04	-4.80954253e-04	2.32653921e-03	-1.54614182e-02	1.79884192e-01	7.44806778e-02	1.05403514e-01
272             	1.85009291e-02	1.15432958e-02	6.95763328e-03	-2.00957652e-04	-6.04248112e-04	4.03290460e-04	-5.03769286e-04	2.29283126e-03	-1.54621663e-02	1.79884972e-01	7.44803197e-02	1.05404652e-01
273             	1.85016635e-02	1.15097443e-02	6.99191916e-03	-1.18680108e-04	-5.85751665e-04	4.67071557e-04	-5.26411611e-04	2.25891257e-03	-1.54628933e-02	1.79885737e-01	7.44799753e-02	1.05405762e-01
274             	1.85024123e-02	1.14760512e-02	7.02636116e-03	-3.58135773e-05	-5.66774651e-04	5.30961074e-04	-5.48867862e-04	2.22484500e-03	-1.54636070e-02	1.79886500e-01	7.44796431e-02	1.05406857e-01
275             	1.85031370e-02	1.14424043e-02	7.06073268e-03	4.71180117e-05	-5.47411299e-04	5.94529310e-04	-5.70970304e-04	2.19083583e-03	-1.54643152e-02	1.79887261e-01	7.44793154e-02	1.05407946e-01
276             	1.85038601e-02	1.14088993e-02	7.09496082e-03	1.29913355e-04	-5.27742731e-04	6.57656086e-04	-5.92699409e-04	2.15696925e-03	-1.54650160e-02	1.79888024e-01	7.44789960e-02	1.05409028e-01
277             	1.85045786e-02	1.13757086e-02	7.12886997e-03	2.12138720e-04	-5.07847583e-04	7.19986303e-04	-6.13916943e-04	2.12341931e-03	-1.54657062e-02	1.79888780e-01	7.44786837e-02	1.05410096e-01
278             	1.85053530e-02	1.13429100e-02	7.16244298e-03	2.93688689e-04	-4.87785460e-04	7.81474149e-04	-6.34629805e-04	2.09023352e-03	-1.54663645e-02	1.79889527e-01	7.44783990e-02	1.05411128e-01
279             	1.85061665e-02	1.13108014e-02	7.19536506e-03	3.73851325e-04	-4.67691757e-04	8.41543081e-04	-6.54617419e-04	2.05771818e-03	-1.54669881e-02	1.79890253e-01	7.44781385e-02	1.05412115e-01
280             	1.85070791e-02	1.12794663e-02	7.22761286e-03	4.52510738e-04	-4.47629126e-04	9.00139864e-04	-6.73884495e-04	2.02592670e-03	-1.54675534e-02	1.79890963e-01	7.44779279e-02	1.05413035e-01
281             	1.85080603e-02	1.12491345e-02	7.25892582e-03	5.29090820e-04	-4.27706643e-04	9.56797463e-04	-6.92252053e-04	1.99510435e-03	-1.54680757e-02	1.79891637e-01	7.44777430e-02	1.05413894e-01
282             	1.85091385e-02	1.12199121e-02	7.28922644e-03	6.03394095e-04	-4.08011546e-04	1.01140564e-03	-7.09708594e-04	1.96534282e-03	-1.54685361e-02	1.79892308e-01	7.44776178e-02	1.05414690e-01
283             	1.85102428e-02	1.11919900e-02	7.31825284e-03	6.74868273e-04	-3.88652244e-04	1.06352052e-03	-7.26086380e-04	1.93686858e-03	-1.54689775e-02	1.79892943e-01	7.44774940e-02	1.05415449e-01
284             	1.85114079e-02	1.11654571e-02	7.34595078e-03	7.43358398e-04	-3.69712149e-04	1.11307055e-03	-7.41391347e-04	1.90975316e-03	-1.54693782e-02	1.79893579e-01	7.44774112e-02	1.05416168e-01
285             	1.85126025e-02	1.11405115e-02	7.37209100e-03	8.08351155e-04	-3.51291279e-04	1.15964243e-03	-7.55466856e-04	1.88421027e-03	-1.54697559e-02	1.79894194e-01	7.44773412e-02	1.05416853e-01
286             	1.85138840e-02	1.11172998e-02	7.39658424e-03	8.69595725e-04	-3.33496316e-04	1.20309204e-03	-7.68294179e-04	1.86035776e-03	-1.54700735e-02	1.79894816e-01	7.44773346e-02	1.05417482e-01
287             	1.85152112e-02	1.10960343e-02	7.41917696e-03	9.26544635e-04	-3.16435929e-04	1.24298056e-03	-7.79708246e-04	1.83842865e-03	-1.54703591e-02	1.79895403e-01	7.44773425e-02	1.05418061e-01
288             	1.85166514e-02	1.10768489e-02	7.43980258e-03	9.78998383e-04	-3.00209262e-04	1.27920765e-03	-7.89708454e-04	1.81852313e-03	-1.54705733e-02	1.79895976e-01	7.44774146e-02	1.05418561e-01
289             	1.85181902e-02	1.10599280e-02	7.45826212e-03	1.02650223e-03	-2.84904483e-04	1.31140671e-03	-7.98155597e-04	1.80083296e-03	-1.54707254e-02	1.79896516e-01	7.44775327e-02	1.05418983e-01
290             	1.85198716e-02	1.10453288e-02	7.47454284e-03	1.06899027e-03	-2.70590940e-04	1.33958121e-03	-8.05086074e-04	1.78539297e-03	-1.54707934e-02	1.79897041e-01	7.44777273e-02	1.05419314e-01
291             	1.85216421e-02	1.10332129e-02	7.48842919e-03	1.10600688e-03	-2.57365202e-04	1.36337209e-03	-8.10368644e-04	1.77239186e-03	-1.54708071e-02	1.79897525e-01	7.44779556e-02	1.05419570e-01
292             	1.85235398e-02	1.10236352e-02	7.49990457e-03	1.13748235e-03	-2.45296815e-04	1.38277917e-03	-8.14037991e-04	1.76186533e-03	-1.54707442e-02	1.79897998e-01	7.44782550e-02	1.05419743e-01
293             	1.85255051e-02	1.10167463e-02	7.50875878e-03	1.16297163e-03	-2.34492201e-04	1.39746383e-03	-8.15978016e-04	1.75399375e-03	-1.54706373e-02	1.79898441e-01	7.44785834e-02	1.05419858e-01
294             	1.85275716e-02	1.10125595e-02	7.51501203e-03	1.18248828e-03	-2.25009002e-04	1.40749729e-03	-8.16253143e-04	1.74877375e-03	-1.54704647e-02	1.79898883e-01	7.44789767e-02	1.05419906e-01
295             	1.85296695e-02	1.10111632e-02	7.51850631e-03	1.19571340e-03	-2.16918032e-04	1.41263143e-03	-8.14774731e-04	1.74632845e-03	-1.54702651e-02	1.79899298e-01	7.44793841e-02	1.05419914e-01
296             	1.85318457e-02	1.10125222e-02	7.51932350e-03	1.20276745e-03	-2.10260320e-04	1.41302777e-03	-8.11644045e-04	1.74659936e-03	-1.54700107e-02	1.79899715e-01	7.44798467e-02	1.05419868e-01
297             	1.85340789e-02	1.10167564e-02	7.51732251e-03	1.20332056e-03	-2.05101021e-04	1.40842158e-03	-8.06761300e-04	1.74971697e-03	-1.54697125e-02	1.79900112e-01	7.44803434e-02	1.05419768e-01
298             	1.85364163e-02	1.10238223e-02	7.51259406e-03	1.19750570e-03	-2.01475475e-04	1.39898118e-03	-8.00228326e-04	1.75561411e-03	-1.54693452e-02	1.79900509e-01	7.44809092e-02	1.05419600e-01
299             	1.85387990e-02	1.10337406e-02	7.50505842e-03	1.18514081e-03	-1.99433667e-04	1.38457447e-03	-7.92004070e-04	1.76434109e-03	-1.54689424e-02	1.79900878e-01	7.44814967e-02	1.05419382e-01
300             	1.85412771e-02	1.10464525e-02	7.49482459e-03	1.16641831e-03	-1.98986988e-04	1.36540529e-03	-7.82196141e-04	1.77581397e-03	-1.54684778e-02	1.79901243e-01	7.44821437e-02	1.05419099e-01
301             	1.85438077e-02	1.10619704e-02	7.48183732e-03	1.14120866e-03	-2.00169268e-04	1.34137793e-03	-7.70773600e-04	1.79006654e-03	-1.54679739e-02	1.79901585e-01	7.44828187e-02	1.05418767e-01
302             	1.85464388e-02	1.10801861e-02	7.46625267e-03	1.10979366e-03	-2.02979128e-04	1.31277279e-03	-7.57875958e-04	1.80696672e-03	-1.54674058e-02	1.79901920e-01	7.44835543e-02	1.05418366e-01
303             	1.85491027e-02	1.11010468e-02	7.44805595e-03	1.07214813e-03	-2.07424624e-04	1.27957275e-03	-7.43498686e-04	1.82649540e-03	-1.54668105e-02	1.79902229e-01	7.44843040e-02	1.05417925e-01
304             	1.85518065e-02	1.11243547e-02	7.42745183e-03	1.02870132e-03	-2.13472754e-04	1.24217408e-03	-7.27823415e-04	1.84845142e-03	-1.54661830e-02	1.79902540e-01	7.44850872e-02	1.05417453e-01
305             	1.85544908e-02	1.11500313e-02	7.40445952e-03	9.79498025e-04	-2.21108457e-04	1.20060648e-03	-7.10857469e-04	1.87278590e-03	-1.54655556e-02	1.79902845e-01	7.44858668e-02	1.05416978e-01
306             	1.85571980e-02	1.11778615e-02	7.37933659e-03	9.25065710e-04	-2.30270084e-04	1.15533579e-03	-6.92802939e-04	1.89926244e-03	-1.54649061e-02	1.79903155e-01	7.44866714e-02	1.05416484e-01
307             	1.85598695e-02	1.12077166e-02	7.35215281e-03	8.65574651e-04	-2.40913759e-04	1.10648841e-03	-6.73701084e-04	1.92778192e-03	-1.54642595e-02	1.79903459e-01	7.44874702e-02	1.05415989e-01
308             	1.85625300e-02	1.12393384e-02	7.32319160e-03	8.01622049e-04	-2.52961537e-04	1.05458359e-03	-6.53772561e-04	1.95807340e-03	-1.54636033e-02	1.79903783e-01	7.44882879e-02	1.05415495e-01
309             	1.85651230e-02	1.12725561e-02	7.29256690e-03	7.33467023e-04	-2.66345869e-04	9.99812892e-04	-6.33079381e-04	1.98999461e-03	-1.54629684e-02	1.79904105e-01	7.44890842e-02	1.05415021e-01
310             	1.85676736e-02	1.13070914e-02	7.26058217e-03	6.61759942e-04	-2.80965794e-04	9.42725736e-04	-6.11845765e-04	2.02325463e-03	-1.54623399e-02	1.79904451e-01	7.44898855e-02	1.05414565e-01
311             	1.85701392e-02	1.13427712e-02	7.22736801e-03	5.86796903e-04	-2.96733821e-04	8.83530724e-04	-5.90132273e-04	2.05770161e-03	-1.54617424e-02	1.79904808e-01	7.44906617e-02	1.05414146e-01
312             	1.85725385e-02	1.13793029e-02	7.19323562e-03	5.09268038e-04	-3.13529839e-04	8.22797877e-04	-5.68163858e-04	2.09303364e-03	-1.54611678e-02	1.79905191e-01	7.44914279e-02	1.05413763e-01
313             	1.85748409e-02	1.14165161e-02	7.15832476e-03	4.29499572e-04	-3.31248794e-04	7.60748366e-04	-5.45998580e-04	2.12909568e-03	-1.54606312e-02	1.79905593e-01	7.44921654e-02	1.05413428e-01
314             	1.85770602e-02	1.14541052e-02	7.12295497e-03	3.48224499e-04	-3.49751114e-04	6.97975613e-04	-5.23863363e-04	2.16557512e-03	-1.54601292e-02	1.79906022e-01	7.44928816e-02	1.05413140e-01
315             	1.85791642e-02	1.14918894e-02	7.08727476e-03	2.65803799e-04	-3.68916550e-04	6.34720349e-04	-5.01818450e-04	2.20230731e-03	-1.54596736e-02	1.79906477e-01	7.44935647e-02	1.05412912e-01
316             	1.85811745e-02	1.15295744e-02	7.05160012e-03	1.82973467e-04	-3.88596821e-04	5.71570288e-04	-4.80083554e-04	2.23898713e-03	-1.54592579e-02	1.79906958e-01	7.44942211e-02	1.05412737e-01
317             	1.85830760e-02	1.15670071e-02	7.01606890e-03	1.00070003e-04	-4.08669756e-04	5.08739759e-04	-4.58704758e-04	2.27546912e-03	-1.54588826e-02	1.79907464e-01	7.44948495e-02	1.05412615e-01
318             	1.85849094e-02	1.16039363e-02	6.98097307e-03	1.77633315e-05	-4.28992137e-04	4.46755468e-04	-4.37873803e-04	2.31148163e-03	-1.54585365e-02	1.79907989e-01	7.44954580e-02	1.05412531e-01
319             	1.85866501e-02	1.16402246e-02	6.94642548e-03	-6.36460400e-05	-4.49437691e-04	3.85791651e-04	-4.17614671e-04	2.34689957e-03	-1.54582223e-02	1.79908533e-01	7.44960440e-02	1.05412489e-01
320             	1.85883361e-02	1.16756416e-02	6.91269443e-03	-1.43527994e-04	-4.69865921e-04	3.26337927e-04	-3.98101924e-04	2.38147360e-03	-1.54579325e-02	1.79909089e-01	7.44966118e-02	1.05412477e-01
321             	1.85899447e-02	1.17100576e-02	6.87988709e-03	-2.21604446e-04	-4.90154523e-04	2.68550077e-04	-3.79352300e-04	2.41508524e-03	-1.54576705e-02	1.79909657e-01	7.44971578e-02	1.05412499e-01
322             	1.85915037e-02	1.17433471e-02	6.84815651e-03	-2.97475352e-04	-5.10207460e-04	2.12732109e-04	-3.61469785e-04	2.44759532e-03	-1.54574330e-02	1.79910234e-01	7.44976839e-02	1.05412550e-01
323             	1.85929919e-02	1.17754653e-02	6.81752654e-03	-3.71036849e-04	-5.29937073e-04	1.58900224e-04	-3.44418648e-04	2.47896940e-03	-1.54572227e-02	1.79910822e-01	7.44981883e-02	1.05412634e-01
324             	1.85944465e-02	1.18062623e-02	6.78818413e-03	-4.41834365e-04	-5.49239439e-04	1.07405074e-04	-3.28322256e-04	2.50903910e-03	-1.54570298e-02	1.79911414e-01	7.44986772e-02	1.05412737e-01
325             	1.85958525e-02	1.18357125e-02	6.76013999e-03	-5.09807198e-04	-5.68039235e-04	5.82320368e-05	-3.13135636e-04	2.53778624e-03	-1.54568527e-02	1.79912010e-01	7.44991521e-02	1.05412858e-01
326             	1.85972397e-02	1.18636944e-02	6.73354536e-03	-5.74580100e-04	-5.86253729e-04	1.16736289e-05	-2.98963679e-04	2.56507451e-03	-1.54566858e-02	1.79912604e-01	7.44996161e-02	1.05412988e-01
327             	1.85985783e-02	1.18902557e-02	6.70832254e-03	-6.36269948e-04	-6.03849872e-04	-3.24200751e-05	-2.85714899e-04	2.59096660e-03	-1.54565348e-02	1.79913200e-01	7.45000653e-02	1.05413135e-01
328             	1.85999099e-02	1.19152608e-02	6.68464911e-03	-6.94463202e-04	-6.20733889e-04	-7.37293124e-05	-2.73502288e-04	2.61530585e-03	-1.54563873e-02	1.79913788e-01	7.45005068e-02	1.05413281e-01
329             	1.86012186e-02	1.19387645e-02	6.66245405e-03	-7.49278048e-04	-6.36871482e-04	-1.12406566e-04	-2.62232458e-04	2.63815524e-03	-1.54562423e-02	1.79914367e-01	7.45009412e-02	1.05413426e-01
330             	1.86025424e-02	1.19607236e-02	6.64181887e-03	-8.00506927e-04	-6.52221577e-04	-1.48285350e-04	-2.51968114e-04	2.65945236e-03	-1.54560902e-02	1.79914930e-01	7.45013750e-02	1.05413555e-01
331             	1.86038599e-02	1.19812242e-02	6.62263568e-03	-8.48360588e-04	-6.66777349e-04	-1.81583239e-04	-2.42597055e-04	2.67929427e-03	-1.54559364e-02	1.79915482e-01	7.45018045e-02	1.05413677e-01
332             	1.86051836e-02	1.20002378e-02	6.60494583e-03	-8.92701100e-04	-6.80518048e-04	-2.12183052e-04	-2.34167498e-04	2.69764597e-03	-1.54557801e-02	1.79916021e-01	7.45022303e-02	1.05413791e-01
333             	1.86064893e-02	1.20178594e-02	6.58862996e-03	-9.33772653e-04	-6.93449479e-04	-2.40323173e-04	-2.26563153e-04	2.71461472e-03	-1.54556255e-02	1.79916550e-01	7.45026497e-02	1.05413901e-01
334             	1.86077999e-02	1.20340667e-02	6.57373318e-03	-9.71448976e-04	-7.05559356e-04	-2.65889620e-04	-2.19834868e-04	2.73016674e-03	-1.54554696e-02	1.79917068e-01	7.45030646e-02	1.05414004e-01
335             	1.86090833e-02	1.20489576e-02	6.56012574e-03	-1.00599776e-03	-7.16863474e-04	-2.89134282e-04	-2.13864596e-04	2.74441592e-03	-1.54553208e-02	1.79917578e-01	7.45034684e-02	1.05414110e-01
336             	1.86103654e-02	1.20625220e-02	6.54784337e-03	-1.03732705e-03	-7.27361899e-04	-3.09965152e-04	-2.08698374e-04	2.75733934e-03	-1.54551755e-02	1.79918078e-01	7.45038634e-02	1.05414214e-01
337             	1.86116136e-02	1.20748709e-02	6.53674271e-03	-1.06574110e-03	-7.37082217e-04	-3.28658882e-04	-2.04211667e-04	2.76906408e-03	-1.54550409e-02	1.79918570e-01	7.45042442e-02	1.05414326e-01
338             	1.86128623e-02	1.20860026e-02	6.52685978e-03	-1.09116152e-03	-7.46031571e-04	-3.45129947e-04	-2.00450812e-04	2.77957139e-03	-1.54549072e-02	1.79919052e-01	7.45046190e-02	1.05414433e-01
339             	1.86140860e-02	1.20960167e-02	6.51806925e-03	-1.11385812e-03	-7.54231263e-04	-3.59626862e-04	-1.97302200e-04	2.78897375e-03	-1.54547767e-02	1.79919526e-01	7.45049861e-02	1.05414540e-01
