# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 2.36600000e+02
# lRef          : 1.03300000e-01
# Aref          : 6.78000000e-03
# CofR          : (3.50000000e-02 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
228             	1.84455660e-02	1.15877995e-02	6.85776650e-03	1.57860976e-04	-3.83922494e-04	5.41783470e-04	-4.62852982e-04	2.36501652e-03	-1.54295534e-02	1.79847503e-01	7.44941984e-02	1.05353305e-01
229             	1.84472246e-02	1.16154056e-02	6.83181895e-03	6.73424171e-05	-4.00725509e-04	4.68067926e-04	-4.34396718e-04	2.39179334e-03	-1.54303081e-02	1.79848553e-01	7.44939685e-02	1.05354585e-01
230             	1.84488708e-02	1.16434981e-02	6.80537277e-03	-2.43545501e-05	-4.18625510e-04	3.94270960e-04	-4.06448235e-04	2.41906265e-03	-1.54310632e-02	1.79849600e-01	7.44937368e-02	1.05355863e-01
231             	1.84504853e-02	1.16717767e-02	6.77870863e-03	-1.16394066e-04	-4.37430151e-04	3.21036085e-04	-3.79233118e-04	2.44653402e-03	-1.54318196e-02	1.79850632e-01	7.44934965e-02	1.05357136e-01
232             	1.84520957e-02	1.17000301e-02	6.75206561e-03	-2.08144324e-04	-4.56952439e-04	2.48808114e-04	-3.52880277e-04	2.47398226e-03	-1.54325764e-02	1.79851658e-01	7.44932527e-02	1.05358405e-01
233             	1.84536777e-02	1.17279919e-02	6.72568579e-03	-2.98856450e-04	-4.77005368e-04	1.78148918e-04	-3.27577143e-04	2.50115306e-03	-1.54333342e-02	1.79852668e-01	7.44929998e-02	1.05359668e-01
234             	1.84552641e-02	1.17554836e-02	6.69978050e-03	-3.87976264e-04	-4.97407031e-04	1.09430767e-04	-3.03418899e-04	2.52785155e-03	-1.54340863e-02	1.79853668e-01	7.44927476e-02	1.05360920e-01
235             	1.84568423e-02	1.17822633e-02	6.67457899e-03	-4.74810766e-04	-5.17977155e-04	4.31663891e-05	-2.80571772e-04	2.55384215e-03	-1.54348294e-02	1.79854646e-01	7.44924937e-02	1.05362152e-01
236             	1.84584388e-02	1.18081897e-02	6.65024911e-03	-5.58962640e-04	-5.38569558e-04	-2.03930816e-05	-2.59088238e-04	2.57897030e-03	-1.54355619e-02	1.79855613e-01	7.44922448e-02	1.05363369e-01
237             	1.84600273e-02	1.18330454e-02	6.62698191e-03	-6.39858050e-04	-5.59025886e-04	-8.08321633e-05	-2.39096861e-04	2.60303174e-03	-1.54362868e-02	1.79856562e-01	7.44919943e-02	1.05364568e-01
238             	1.84616269e-02	1.18566889e-02	6.60493797e-03	-7.17094489e-04	-5.79197344e-04	-1.37897144e-04	-2.20650100e-04	2.62587549e-03	-1.54370014e-02	1.79857502e-01	7.44917497e-02	1.05365752e-01
239             	1.84632053e-02	1.18789234e-02	6.58428187e-03	-7.90161147e-04	-5.98941026e-04	-1.91220121e-04	-2.03860453e-04	2.64732078e-03	-1.54377126e-02	1.79858426e-01	7.44915004e-02	1.05366926e-01
240             	1.84647744e-02	1.18996195e-02	6.56515493e-03	-8.58726064e-04	-6.18123604e-04	-2.40602460e-04	-1.88760572e-04	2.66723229e-03	-1.54384233e-02	1.79859348e-01	7.44912506e-02	1.05368097e-01
241             	1.84662838e-02	1.19186061e-02	6.54767769e-03	-9.22373595e-04	-6.36618831e-04	-2.85754763e-04	-1.75432034e-04	2.68546422e-03	-1.54391505e-02	1.79860261e-01	7.44909801e-02	1.05369281e-01
242             	1.84677538e-02	1.19357884e-02	6.53196544e-03	-9.80860019e-04	-6.54310476e-04	-3.26549544e-04	-1.63880466e-04	2.70191145e-03	-1.54398920e-02	1.79861176e-01	7.44906962e-02	1.05370480e-01
243             	1.84691734e-02	1.19510629e-02	6.51811050e-03	-1.03389310e-03	-6.71099739e-04	-3.62793357e-04	-1.54153191e-04	2.71647620e-03	-1.54406473e-02	1.79862080e-01	7.44903928e-02	1.05371688e-01
244             	1.84705801e-02	1.19643584e-02	6.50622173e-03	-1.08127476e-03	-6.86894210e-04	-3.94380553e-04	-1.46256829e-04	2.72906833e-03	-1.54414063e-02	1.79862978e-01	7.44900828e-02	1.05372895e-01
245             	1.84719496e-02	1.19755948e-02	6.49635474e-03	-1.12279214e-03	-7.01612059e-04	-4.21180083e-04	-1.40215988e-04	2.73962005e-03	-1.54421707e-02	1.79863861e-01	7.44897596e-02	1.05374101e-01
246             	1.84733160e-02	1.19847193e-02	6.48859672e-03	-1.15831663e-03	-7.15173677e-04	-4.43142951e-04	-1.36015363e-04	2.74806129e-03	-1.54429296e-02	1.79864736e-01	7.44894384e-02	1.05375298e-01
247             	1.84746612e-02	1.19916868e-02	6.48297437e-03	-1.18771599e-03	-7.27508210e-04	-4.60207781e-04	-1.33650214e-04	2.75435621e-03	-1.54436868e-02	1.79865593e-01	7.44891099e-02	1.05376484e-01
248             	1.84760210e-02	1.19964863e-02	6.47953465e-03	-1.21096198e-03	-7.38553723e-04	-4.72408261e-04	-1.33072731e-04	2.75847582e-03	-1.54444313e-02	1.79866438e-01	7.44887876e-02	1.05377650e-01
249             	1.84773604e-02	1.19990823e-02	6.47827807e-03	-1.22800140e-03	-7.48264068e-04	-4.79737330e-04	-1.34263369e-04	2.76040211e-03	-1.54451721e-02	1.79867262e-01	7.44884590e-02	1.05378803e-01
250             	1.84787048e-02	1.19994749e-02	6.47922991e-03	-1.23885295e-03	-7.56596418e-04	-4.82256531e-04	-1.37169944e-04	2.76012250e-03	-1.54459025e-02	1.79868074e-01	7.44881347e-02	1.05379940e-01
251             	1.84800470e-02	1.19976929e-02	6.48235409e-03	-1.24356852e-03	-7.63530888e-04	-4.80037631e-04	-1.41746628e-04	2.75766940e-03	-1.54466210e-02	1.79868863e-01	7.44878103e-02	1.05381052e-01
252             	1.84814084e-02	1.19937345e-02	6.48767384e-03	-1.24218557e-03	-7.69041522e-04	-4.73144049e-04	-1.47948737e-04	2.75303034e-03	-1.54473244e-02	1.79869637e-01	7.44874942e-02	1.05382143e-01
253             	1.84827403e-02	1.19876256e-02	6.49511469e-03	-1.23481090e-03	-7.73116939e-04	-4.61693963e-04	-1.55711488e-04	2.74625545e-03	-1.54480248e-02	1.79870392e-01	7.44871714e-02	1.05383221e-01
254             	1.84840610e-02	1.19793808e-02	6.50468022e-03	-1.22154400e-03	-7.75757278e-04	-4.45786726e-04	-1.64985276e-04	2.73735028e-03	-1.54487216e-02	1.79871143e-01	7.44868499e-02	1.05384293e-01
255             	1.84853287e-02	1.19690198e-02	6.51630887e-03	-1.20248430e-03	-7.76964555e-04	-4.25519744e-04	-1.75722406e-04	2.72635549e-03	-1.54494297e-02	1.79871889e-01	7.44865148e-02	1.05385374e-01
256             	1.84865787e-02	1.19566183e-02	6.52996044e-03	-1.17781623e-03	-7.76736743e-04	-4.01079484e-04	-1.87828630e-04	2.71332891e-03	-1.54501385e-02	1.79872634e-01	7.44861783e-02	1.05386455e-01
257             	1.84877849e-02	1.19422288e-02	6.54555607e-03	-1.14770073e-03	-7.75086921e-04	-3.72613810e-04	-2.01236556e-04	2.69833636e-03	-1.54508491e-02	1.79873369e-01	7.44858353e-02	1.05387533e-01
258             	1.84889702e-02	1.19259149e-02	6.56305531e-03	-1.11232320e-03	-7.72032781e-04	-3.40290420e-04	-2.15871181e-04	2.68142978e-03	-1.54515577e-02	1.79874104e-01	7.44854945e-02	1.05388610e-01
259             	1.84900929e-02	1.19077535e-02	6.58233946e-03	-1.07192639e-03	-7.67608786e-04	-3.04317607e-04	-2.31645590e-04	2.66270701e-03	-1.54522797e-02	1.79874840e-01	7.44851405e-02	1.05389700e-01
260             	1.84911781e-02	1.18877745e-02	6.60340361e-03	-1.02662779e-03	-7.61829677e-04	-2.64798112e-04	-2.48515783e-04	2.64218545e-03	-1.54530137e-02	1.79875586e-01	7.44847792e-02	1.05390807e-01
261             	1.84921944e-02	1.18660924e-02	6.62610196e-03	-9.76748530e-04	-7.54742001e-04	-2.22006529e-04	-2.66367736e-04	2.61999523e-03	-1.54537639e-02	1.79876331e-01	7.44844018e-02	1.05391930e-01
262             	1.84931852e-02	1.18427982e-02	6.65038694e-03	-9.22515212e-04	-7.46380225e-04	-1.76134987e-04	-2.85122619e-04	2.59620564e-03	-1.54545140e-02	1.79877082e-01	7.44840271e-02	1.05393055e-01
263             	1.84941324e-02	1.18180186e-02	6.67611380e-03	-8.64256510e-04	-7.36798734e-04	-1.27457776e-04	-3.04670479e-04	2.57095240e-03	-1.54552667e-02	1.79877832e-01	7.44836493e-02	1.05394183e-01
264             	1.84950766e-02	1.17918408e-02	6.70323581e-03	-8.02196898e-04	-7.26041037e-04	-7.61558618e-05	-3.24942587e-04	2.54430247e-03	-1.54560087e-02	1.79878588e-01	7.44832853e-02	1.05395303e-01
265             	1.84959764e-02	1.17643920e-02	6.73158437e-03	-7.36697709e-04	-7.14174577e-04	-2.25231319e-05	-3.45825722e-04	2.51640381e-03	-1.54567512e-02	1.79879344e-01	7.44829210e-02	1.05396423e-01
266             	1.84968499e-02	1.17357425e-02	6.76110741e-03	-6.67974709e-04	-7.01248365e-04	3.32736560e-05	-3.67261010e-04	2.48731753e-03	-1.54574933e-02	1.79880110e-01	7.44825619e-02	1.05397549e-01
267             	1.84976436e-02	1.17059778e-02	6.79166583e-03	-5.96327590e-04	-6.87322839e-04	9.09952486e-05	-3.89159044e-04	2.45715596e-03	-1.54582602e-02	1.79880887e-01	7.44821835e-02	1.05398704e-01
268             	1.84983932e-02	1.16752168e-02	6.82317640e-03	-5.22064406e-04	-6.72465607e-04	1.50401202e-04	-4.11433404e-04	2.42602021e-03	-1.54590412e-02	1.79881680e-01	7.44817989e-02	1.05399881e-01
269             	1.84990819e-02	1.16436081e-02	6.85547389e-03	-4.45556335e-04	-6.56748204e-04	2.11191869e-04	-4.33970037e-04	2.39406708e-03	-1.54598369e-02	1.79882476e-01	7.44814010e-02	1.05401075e-01
270             	1.84997661e-02	1.16112653e-02	6.88850071e-03	-3.67041242e-04	-6.40227431e-04	2.73186189e-04	-4.56706810e-04	2.36138232e-03	-1.54606255e-02	1.79883276e-01	7.44810124e-02	1.05402263e-01
271             	1.85004453e-02	1.15783967e-02	6.92204861e-03	-2.86988335e-04	-6.22990448e-04	3.36002112e-04	-4.79496280e-04	2.32817403e-03	-1.54614024e-02	1.79884066e-01	7.44806307e-02	1.05403435e-01
272             	1.85011740e-02	1.15451386e-02	6.95603537e-03	-2.05686259e-04	-6.05108018e-04	3.99421759e-04	-5.02264888e-04	2.29455162e-03	-1.54621471e-02	1.79884847e-01	7.44802762e-02	1.05404570e-01
273             	1.85019073e-02	1.15116549e-02	6.99025241e-03	-1.23568889e-04	-5.86670120e-04	4.63101231e-04	-5.24885676e-04	2.26070124e-03	-1.54628737e-02	1.79885611e-01	7.44799320e-02	1.05405679e-01
274             	1.85026511e-02	1.14780336e-02	7.02461746e-03	-4.08903462e-05	-5.67749276e-04	5.26858929e-04	-5.47304102e-04	2.22670807e-03	-1.54635859e-02	1.79886376e-01	7.44796021e-02	1.05406774e-01
275             	1.85033754e-02	1.14444496e-02	7.05892582e-03	4.19001611e-05	-5.48439997e-04	5.90340158e-04	-5.69390077e-04	2.19276190e-03	-1.54642933e-02	1.79887138e-01	7.44792756e-02	1.05407862e-01
276             	1.85041064e-02	1.14109943e-02	7.09311205e-03	1.24574425e-04	-5.28813804e-04	6.53388229e-04	-5.91101016e-04	2.15894113e-03	-1.54649914e-02	1.79887900e-01	7.44789584e-02	1.05408941e-01
277             	1.85048317e-02	1.13778544e-02	7.12697728e-03	2.06699100e-04	-5.08963383e-04	7.15662483e-04	-6.12312933e-04	2.12543856e-03	-1.54656746e-02	1.79888658e-01	7.44786543e-02	1.05410003e-01
278             	1.85056021e-02	1.13451421e-02	7.16046004e-03	2.88041474e-04	-4.88959443e-04	7.77000917e-04	-6.32980180e-04	2.09234101e-03	-1.54663322e-02	1.79889397e-01	7.44783661e-02	1.05411031e-01
279             	1.85064325e-02	1.13130894e-02	7.19334314e-03	3.68109828e-04	-4.68906752e-04	8.37016581e-04	-6.52961666e-04	2.05987312e-03	-1.54669388e-02	1.79890134e-01	7.44781283e-02	1.05412006e-01
280             	1.85073540e-02	1.12818098e-02	7.22554426e-03	4.46645998e-04	-4.48883416e-04	8.95529414e-04	-6.72206415e-04	2.02813276e-03	-1.54675035e-02	1.79890831e-01	7.44779121e-02	1.05412919e-01
281             	1.85083413e-02	1.12515223e-02	7.25681893e-03	5.23148499e-04	-4.28998840e-04	9.52147339e-04	-6.90573090e-04	1.99735171e-03	-1.54680177e-02	1.79891511e-01	7.44777380e-02	1.05413773e-01
282             	1.85094026e-02	1.12223347e-02	7.28706789e-03	5.97347539e-04	-4.09339112e-04	1.00668665e-03	-7.08012881e-04	1.96763343e-03	-1.54684927e-02	1.79892160e-01	7.44775874e-02	1.05414573e-01
283             	1.85105099e-02	1.11944431e-02	7.31606689e-03	6.68772992e-04	-3.90012673e-04	1.05878567e-03	-7.24399169e-04	1.93918808e-03	-1.54689253e-02	1.79892810e-01	7.44774798e-02	1.05415330e-01
284             	1.85116718e-02	1.11679547e-02	7.34371711e-03	7.37156858e-04	-3.71109877e-04	1.10826673e-03	-7.39688305e-04	1.91211878e-03	-1.54693326e-02	1.79893435e-01	7.44773847e-02	1.05416050e-01
285             	1.85128667e-02	1.11430452e-02	7.36982143e-03	8.02089335e-04	-3.52727326e-04	1.15481666e-03	-7.53771993e-04	1.88661191e-03	-1.54697037e-02	1.79894058e-01	7.44773252e-02	1.05416733e-01
286             	1.85141322e-02	1.11198434e-02	7.39428885e-03	8.63292736e-04	-3.34954558e-04	1.19824729e-03	-7.66600926e-04	1.86277727e-03	-1.54700322e-02	1.79894666e-01	7.44773006e-02	1.05417365e-01
287             	1.85154690e-02	1.10985688e-02	7.41690017e-03	9.20293976e-04	-3.17903337e-04	1.23819731e-03	-7.78050325e-04	1.84083434e-03	-1.54703031e-02	1.79895273e-01	7.44773332e-02	1.05417939e-01
288             	1.85169168e-02	1.10793541e-02	7.43756273e-03	9.72818839e-04	-3.01666333e-04	1.27448517e-03	-7.88075753e-04	1.82089570e-03	-1.54705186e-02	1.79895840e-01	7.44774012e-02	1.05418438e-01
289             	1.85184609e-02	1.10623933e-02	7.45606753e-03	1.02043771e-03	-2.86351949e-04	1.30678966e-03	-7.96570805e-04	1.80316291e-03	-1.54706658e-02	1.79896384e-01	7.44775261e-02	1.05418858e-01
290             	1.85201278e-02	1.10477619e-02	7.47236589e-03	1.06298079e-03	-2.72033307e-04	1.33501410e-03	-8.03523702e-04	1.78769801e-03	-1.54707429e-02	1.79896899e-01	7.44777068e-02	1.05419193e-01
291             	1.85218998e-02	1.10356160e-02	7.48628381e-03	1.10008991e-03	-2.58805458e-04	1.35889537e-03	-8.08850415e-04	1.77466609e-03	-1.54707473e-02	1.79897400e-01	7.44779529e-02	1.05419448e-01
292             	1.85237839e-02	1.10260047e-02	7.49777917e-03	1.13162542e-03	-2.46737406e-04	1.37836283e-03	-8.12550116e-04	1.76411277e-03	-1.54706955e-02	1.79897865e-01	7.44782371e-02	1.05419628e-01
293             	1.85257431e-02	1.10190643e-02	7.50667884e-03	1.15724605e-03	-2.35923594e-04	1.39316964e-03	-8.14546618e-04	1.75619273e-03	-1.54705853e-02	1.79898317e-01	7.44785734e-02	1.05419744e-01
294             	1.85277887e-02	1.10148169e-02	7.51297179e-03	1.17687753e-03	-2.26419979e-04	1.40329751e-03	-8.14858745e-04	1.75092257e-03	-1.54704238e-02	1.79898750e-01	7.44789513e-02	1.05419799e-01
295             	1.85298912e-02	1.10133510e-02	7.51654022e-03	1.19028928e-03	-2.18298628e-04	1.40858791e-03	-8.13443270e-04	1.74840537e-03	-1.54702132e-02	1.79899184e-01	7.44793789e-02	1.05419805e-01
296             	1.85320646e-02	1.10146474e-02	7.51741722e-03	1.19748805e-03	-2.11602787e-04	1.40909083e-03	-8.10346811e-04	1.74861507e-03	-1.54699657e-02	1.79899594e-01	7.44798313e-02	1.05419763e-01
297             	1.85342979e-02	1.10187982e-02	7.51549970e-03	1.19825596e-03	-2.06401448e-04	1.40465741e-03	-8.05529430e-04	1.75164923e-03	-1.54696644e-02	1.79899997e-01	7.44803343e-02	1.05419663e-01
298             	1.85366151e-02	1.10257644e-02	7.51085075e-03	1.19264407e-03	-2.02734853e-04	1.39537892e-03	-7.99056887e-04	1.75745682e-03	-1.54693066e-02	1.79900387e-01	7.44808868e-02	1.05419500e-01
299             	1.85389959e-02	1.10355865e-02	7.50340938e-03	1.18052513e-03	-2.00646721e-04	1.38117185e-03	-7.90909287e-04	1.76608857e-03	-1.54688977e-02	1.79900773e-01	7.44814888e-02	1.05419284e-01
300             	1.85414591e-02	1.10481920e-02	7.49326710e-03	1.16203584e-03	-2.00148900e-04	1.36218474e-03	-7.81166822e-04	1.77746245e-03	-1.54684436e-02	1.79901136e-01	7.44821243e-02	1.05419011e-01
301             	1.85439844e-02	1.10635910e-02	7.48039340e-03	1.13711554e-03	-2.01274887e-04	1.33839042e-03	-7.69832655e-04	1.79159880e-03	-1.54679355e-02	1.79901492e-01	7.44828107e-02	1.05418682e-01
302             	1.85465928e-02	1.10816815e-02	7.46491137e-03	1.10596349e-03	-2.04022369e-04	1.30998586e-03	-7.57004113e-04	1.80838506e-03	-1.54673797e-02	1.79901820e-01	7.44835305e-02	1.05418290e-01
303             	1.85492548e-02	1.11024104e-02	7.44684440e-03	1.06863897e-03	-2.08399124e-04	1.27703810e-03	-7.42718610e-04	1.82778302e-03	-1.54667803e-02	1.79902141e-01	7.44842902e-02	1.05417851e-01
304             	1.85519482e-02	1.11255897e-02	7.42635858e-03	1.02548113e-03	-2.14373262e-04	1.23985439e-03	-7.27113826e-04	1.84961554e-03	-1.54661621e-02	1.79902449e-01	7.44850625e-02	1.05417387e-01
305             	1.85546231e-02	1.11511192e-02	7.40350385e-03	9.76632198e-04	-2.21927594e-04	1.19855979e-03	-7.10243693e-04	1.87380768e-03	-1.54655338e-02	1.79902766e-01	7.44858494e-02	1.05416917e-01
306             	1.85573043e-02	1.11788011e-02	7.37850324e-03	9.22521548e-04	-2.31005003e-04	1.15352655e-03	-6.92265777e-04	1.90014893e-03	-1.54648980e-02	1.79903071e-01	7.44866376e-02	1.05416434e-01
307             	1.85599712e-02	1.12085082e-02	7.35146303e-03	8.63396426e-04	-2.41562366e-04	1.10495879e-03	-6.73260579e-04	1.92852259e-03	-1.54642514e-02	1.79903386e-01	7.44874416e-02	1.05415944e-01
308             	1.85626187e-02	1.12399906e-02	7.32262812e-03	7.99762138e-04	-2.53522164e-04	1.05328430e-03	-6.53403232e-04	1.95868123e-03	-1.54636069e-02	1.79903705e-01	7.44882455e-02	1.05415459e-01
309             	1.85652070e-02	1.12730677e-02	7.29213925e-03	7.31957823e-04	-2.66818284e-04	9.98776107e-04	-6.32797195e-04	1.99046424e-03	-1.54629699e-02	1.79904041e-01	7.44890504e-02	1.05414990e-01
310             	1.85677421e-02	1.13074680e-02	7.26027405e-03	6.60555224e-04	-2.81349711e-04	9.41904935e-04	-6.11627323e-04	2.02359698e-03	-1.54623511e-02	1.79904384e-01	7.44898408e-02	1.05414543e-01
311             	1.85701993e-02	1.13430099e-02	7.22718940e-03	5.85931558e-04	-2.97029193e-04	8.82960752e-04	-5.89994972e-04	2.05791024e-03	-1.54617551e-02	1.79904751e-01	7.44906202e-02	1.05414130e-01
312             	1.85725861e-02	1.13794163e-02	7.19316977e-03	5.08688045e-04	-3.13738613e-04	8.22426658e-04	-5.68082635e-04	2.09312328e-03	-1.54611913e-02	1.79905132e-01	7.44913749e-02	1.05413757e-01
313             	1.85748729e-02	1.14165014e-02	7.15837148e-03	4.29228218e-04	-3.31374532e-04	7.60602751e-04	-5.45988641e-04	2.12906496e-03	-1.54606599e-02	1.79905542e-01	7.44921111e-02	1.05413431e-01
314             	1.85770731e-02	1.14539818e-02	7.12309132e-03	3.48193178e-04	-3.49799797e-04	6.97992974e-04	-5.23896385e-04	2.16544525e-03	-1.54601660e-02	1.79905973e-01	7.44928206e-02	1.05413153e-01
315             	1.85791618e-02	1.14916625e-02	7.08749932e-03	2.66025090e-04	-3.68894279e-04	6.34919370e-04	-5.01906824e-04	2.20208160e-03	-1.54597162e-02	1.79906434e-01	7.44935009e-02	1.05412933e-01
316             	1.85811648e-02	1.15292710e-02	7.05189377e-03	1.83373409e-04	-3.88511068e-04	5.71884477e-04	-4.80197773e-04	2.23868862e-03	-1.54593053e-02	1.79906920e-01	7.44941548e-02	1.05412765e-01
317             	1.85830552e-02	1.15666290e-02	7.01642617e-03	1.00659324e-04	-4.08527314e-04	5.09186638e-04	-4.58856976e-04	2.27510144e-03	-1.54589358e-02	1.79907430e-01	7.44947793e-02	1.05412651e-01
318             	1.85848695e-02	1.16035026e-02	6.98136687e-03	1.84677784e-05	-4.28800763e-04	4.47268541e-04	-4.38034652e-04	2.31106787e-03	-1.54585947e-02	1.79907961e-01	7.44953856e-02	1.05412575e-01
319             	1.85866002e-02	1.16397400e-02	6.94686022e-03	-6.28097246e-05	-4.49203508e-04	3.86393784e-04	-4.17798646e-04	2.34643990e-03	-1.54582866e-02	1.79908507e-01	7.44959671e-02	1.05412540e-01
320             	1.85882802e-02	1.16751276e-02	6.91315263e-03	-1.42626751e-04	-4.69595588e-04	3.26968837e-04	-3.98282213e-04	2.38098747e-03	-1.54580002e-02	1.79909069e-01	7.44965344e-02	1.05412535e-01
321             	1.85898706e-02	1.17095454e-02	6.88032515e-03	-2.20693299e-04	-4.89869324e-04	2.69176025e-04	-3.79522674e-04	2.41461013e-03	-1.54577469e-02	1.79909643e-01	7.44970746e-02	1.05412568e-01
322             	1.85914137e-02	1.17428334e-02	6.84858032e-03	-2.96572642e-04	-5.09905206e-04	2.13332564e-04	-3.61618885e-04	2.44712653e-03	-1.54575147e-02	1.79910229e-01	7.44975995e-02	1.05412629e-01
323             	1.85928876e-02	1.17749271e-02	6.81796052e-03	-3.70077100e-04	-5.29616083e-04	1.59538983e-04	-3.44577533e-04	2.47848328e-03	-1.54573118e-02	1.79910821e-01	7.44980986e-02	1.05412722e-01
324             	1.85943320e-02	1.18056723e-02	6.78865968e-03	-4.40790100e-04	-5.48886120e-04	1.08096020e-04	-3.28491070e-04	2.50850630e-03	-1.54571221e-02	1.79911416e-01	7.44985860e-02	1.05412830e-01
325             	1.85957253e-02	1.18351128e-02	6.76061249e-03	-5.08739443e-04	-5.67676802e-04	5.89373584e-05	-3.13307080e-04	2.53725017e-03	-1.54569521e-02	1.79912014e-01	7.44990550e-02	1.05412959e-01
326             	1.85970947e-02	1.18631020e-02	6.73399277e-03	-5.73554574e-04	-5.85887175e-04	1.23326007e-05	-2.99109888e-04	2.56455460e-03	-1.54567901e-02	1.79912614e-01	7.44995169e-02	1.05413097e-01
327             	1.85984211e-02	1.18896358e-02	6.70878529e-03	-6.35189386e-04	-6.03465407e-04	-3.17239790e-05	-2.85870714e-04	2.59042526e-03	-1.54566457e-02	1.79913212e-01	7.44999606e-02	1.05413252e-01
328             	1.85997413e-02	1.19146457e-02	6.68509561e-03	-6.93419492e-04	-6.20343456e-04	-7.30760355e-05	-2.73633710e-04	2.61477506e-03	-1.54565027e-02	1.79913807e-01	7.45004007e-02	1.05413406e-01
329             	1.86010369e-02	1.19381605e-02	6.66287634e-03	-7.48265615e-04	-6.36485204e-04	-1.11780411e-04	-2.62352397e-04	2.63764209e-03	-1.54563648e-02	1.79914390e-01	7.45008302e-02	1.05413560e-01
330             	1.86023453e-02	1.19601535e-02	6.64219177e-03	-7.99600720e-04	-6.51848674e-04	-1.47752046e-04	-2.52048314e-04	2.65898087e-03	-1.54562173e-02	1.79914960e-01	7.45012629e-02	1.05413697e-01
331             	1.86036464e-02	1.19806786e-02	6.62296788e-03	-8.47520837e-04	-6.66420530e-04	-1.81100307e-04	-2.42660112e-04	2.67885534e-03	-1.54560700e-02	1.79915516e-01	7.45016878e-02	1.05413828e-01
332             	1.86049631e-02	1.19997254e-02	6.60523775e-03	-8.91959126e-04	-6.80176207e-04	-2.11782919e-04	-2.34196644e-04	2.69724381e-03	-1.54559166e-02	1.79916060e-01	7.45021132e-02	1.05413946e-01
333             	1.86062564e-02	1.20173596e-02	6.58889679e-03	-9.33069413e-04	-6.93119609e-04	-2.39949804e-04	-2.26584903e-04	2.71423139e-03	-1.54557678e-02	1.79916592e-01	7.45025282e-02	1.05414064e-01
334             	1.86075546e-02	1.20335843e-02	6.57397032e-03	-9.70816864e-04	-7.05240290e-04	-2.65576574e-04	-2.19831858e-04	2.72980698e-03	-1.54556147e-02	1.79917115e-01	7.45029427e-02	1.05414172e-01
335             	1.86088262e-02	1.20484803e-02	6.56034591e-03	-1.00539048e-03	-7.16554367e-04	-2.88836114e-04	-2.13859126e-04	2.74406720e-03	-1.54554709e-02	1.79917628e-01	7.45033430e-02	1.05414285e-01
336             	1.86101013e-02	1.20620629e-02	6.54803833e-03	-1.03678928e-03	-7.27064375e-04	-3.09724905e-04	-2.08669735e-04	2.75701231e-03	-1.54553276e-02	1.79918132e-01	7.45037384e-02	1.05414394e-01
337             	1.86113404e-02	1.20744216e-02	6.53691877e-03	-1.06523613e-03	-7.36797721e-04	-3.28438409e-04	-2.04179656e-04	2.76875142e-03	-1.54551966e-02	1.79918627e-01	7.45041169e-02	1.05414510e-01
338             	1.86125791e-02	1.20855753e-02	6.52700377e-03	-1.09073832e-03	-7.45762064e-04	-3.44976254e-04	-2.00392905e-04	2.77928576e-03	-1.54550647e-02	1.79919114e-01	7.45044922e-02	1.05414622e-01
339             	1.86137971e-02	1.20956145e-02	6.51818261e-03	-1.11350210e-03	-7.53986032e-04	-3.59516070e-04	-1.97234981e-04	2.78871596e-03	-1.54549375e-02	1.79919590e-01	7.45048573e-02	1.05414732e-01
340             	1.86150242e-02	1.21045561e-02	6.51046810e-03	-1.13354242e-03	-7.61482464e-04	-3.72059959e-04	-1.94711252e-04	2.79704401e-03	-1.54548044e-02	1.79920056e-01	7.45052236e-02	1.05414832e-01
341             	1.86162215e-02	1.21124753e-02	6.50374620e-03	-1.15104642e-03	-7.68278692e-04	-3.82767731e-04	-1.92755480e-04	2.80436453e-03	-1.54546761e-02	1.79920512e-01	7.45055799e-02	1.05414932e-01
342             	1.86174155e-02	1.21193985e-02	6.49801702e-03	-1.16607968e-03	-7.74397112e-04	-3.91682570e-04	-1.91357271e-04	2.81069074e-03	-1.54545454e-02	1.79920961e-01	7.45059351e-02	1.05415026e-01
343             	1.86185920e-02	1.21254040e-02	6.49318802e-03	-1.17880690e-03	-7.79871257e-04	-3.98935639e-04	-1.90467809e-04	2.81610796e-03	-1.54544193e-02	1.79921403e-01	7.45062821e-02	1.05415121e-01
344             	1.86197631e-02	1.21304995e-02	6.48926361e-03	-1.18927465e-03	-7.84713285e-04	-4.04561370e-04	-1.90075957e-04	2.82061795e-03	-1.54542957e-02	1.79921839e-01	7.45066239e-02	1.05415215e-01
345             	1.86208993e-02	1.21347495e-02	6.48614981e-03	-1.19763369e-03	-7.88953699e-04	-4.08679990e-04	-1.90136855e-04	2.82429983e-03	-1.54541830e-02	1.79922269e-01	7.45069514e-02	1.05415317e-01
