# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 2.36600000e+02
# lRef          : 1.03300000e-01
# Aref          : 6.78000000e-03
# CofR          : (3.50000000e-02 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
227             	2.94069608e-02	1.74039287e-02	1.20030321e-02	4.08791179e-04	2.46942536e-04	1.61848643e-04	4.25469467e-05	2.70044829e-03	-6.92778369e-03	1.98229930e-01	9.21871812e-02	1.06042749e-01
228             	2.94090401e-02	1.74051164e-02	1.20039237e-02	4.08404566e-04	2.46776808e-04	1.61627758e-04	4.25745251e-05	2.70059635e-03	-6.92829402e-03	1.98231082e-01	9.21872471e-02	1.06043835e-01
229             	2.94110386e-02	1.74062681e-02	1.20047705e-02	4.08007136e-04	2.46607622e-04	1.61399514e-04	4.26040539e-05	2.70074878e-03	-6.92881070e-03	1.98232240e-01	9.21873095e-02	1.06044931e-01
230             	2.94130403e-02	1.74074230e-02	1.20056173e-02	4.07611419e-04	2.46438319e-04	1.61173100e-04	4.26326094e-05	2.70090283e-03	-6.92931214e-03	1.98233381e-01	9.21873785e-02	1.06046003e-01
231             	2.94149146e-02	1.74085129e-02	1.20064017e-02	4.07210063e-04	2.46268774e-04	1.60941289e-04	4.26637427e-05	2.70105559e-03	-6.92982595e-03	1.98234576e-01	9.21874621e-02	1.06047114e-01
232             	2.94167160e-02	1.74095923e-02	1.20071237e-02	4.06719092e-04	2.46074054e-04	1.60645039e-04	4.27145077e-05	2.70123428e-03	-6.93032193e-03	1.98235770e-01	9.21875631e-02	1.06048207e-01
233             	2.94184295e-02	1.74106384e-02	1.20077911e-02	4.06196162e-04	2.45871378e-04	1.60324784e-04	4.27732972e-05	2.70142362e-03	-6.93082014e-03	1.98236960e-01	9.21876598e-02	1.06049300e-01
234             	2.94201991e-02	1.74117103e-02	1.20084888e-02	4.05693824e-04	2.45670533e-04	1.60023291e-04	4.28236210e-05	2.70161075e-03	-6.93129686e-03	1.98238109e-01	9.21877579e-02	1.06050352e-01
235             	2.94219705e-02	1.74127717e-02	1.20091988e-02	4.05243944e-04	2.45478419e-04	1.59765525e-04	4.28564468e-05	2.70178645e-03	-6.93177497e-03	1.98239236e-01	9.21878429e-02	1.06051393e-01
236             	2.94238246e-02	1.74138630e-02	1.20099617e-02	4.04845875e-04	2.45295189e-04	1.59550686e-04	4.28722517e-05	2.70195066e-03	-6.93223369e-03	1.98240325e-01	9.21879287e-02	1.06052396e-01
237             	2.94256511e-02	1.74149311e-02	1.20107199e-02	4.04481848e-04	2.45120444e-04	1.59361403e-04	4.28795203e-05	2.70210561e-03	-6.93269797e-03	1.98241409e-01	9.21880064e-02	1.06053402e-01
238             	2.94274953e-02	1.74160048e-02	1.20114905e-02	4.04128034e-04	2.44950795e-04	1.59177239e-04	4.28867777e-05	2.70225716e-03	-6.93314800e-03	1.98242479e-01	9.21880917e-02	1.06054388e-01
239             	2.94292483e-02	1.74170331e-02	1.20122152e-02	4.03764605e-04	2.44783303e-04	1.58981302e-04	4.29010005e-05	2.70240894e-03	-6.93360582e-03	1.98243562e-01	9.21881752e-02	1.06055387e-01
240             	2.94309753e-02	1.74180513e-02	1.20129240e-02	4.03383935e-04	2.44615993e-04	1.58767942e-04	4.29240258e-05	2.70256361e-03	-6.93405032e-03	1.98244638e-01	9.21882686e-02	1.06056369e-01
241             	2.94326019e-02	1.74190213e-02	1.20135805e-02	4.02987067e-04	2.44448245e-04	1.58538822e-04	4.29547118e-05	2.70272039e-03	-6.93450131e-03	1.98245721e-01	9.21883594e-02	1.06057362e-01
242             	2.94342209e-02	1.74199888e-02	1.20142321e-02	4.02582211e-04	2.44279676e-04	1.58302535e-04	4.29885703e-05	2.70287835e-03	-6.93493703e-03	1.98246788e-01	9.21884569e-02	1.06058331e-01
243             	2.94357715e-02	1.74209205e-02	1.20148509e-02	4.02178016e-04	2.44110213e-04	1.58067803e-04	4.30212050e-05	2.70303482e-03	-6.93537784e-03	1.98247850e-01	9.21885474e-02	1.06059303e-01
244             	2.94373373e-02	1.74218577e-02	1.20154796e-02	4.01782722e-04	2.43939908e-04	1.57842814e-04	4.30485472e-05	2.70318903e-03	-6.93580408e-03	1.98248891e-01	9.21886416e-02	1.06060250e-01
245             	2.94389439e-02	1.74227764e-02	1.20161675e-02	4.01505569e-04	2.43812200e-04	1.57693369e-04	4.30594152e-05	2.70330441e-03	-6.93621472e-03	1.98249914e-01	9.21887423e-02	1.06061172e-01
246             	2.94406253e-02	1.74237160e-02	1.20169093e-02	4.01282920e-04	2.43700870e-04	1.57582049e-04	4.30594106e-05	2.70340331e-03	-6.93660050e-03	1.98250909e-01	9.21888538e-02	1.06062055e-01
247             	2.94422636e-02	1.74246376e-02	1.20176260e-02	4.01049416e-04	2.43583614e-04	1.57465802e-04	4.30589063e-05	2.70350577e-03	-6.93699273e-03	1.98251903e-01	9.21889588e-02	1.06062944e-01
248             	2.94438850e-02	1.74255674e-02	1.20183176e-02	4.00765189e-04	2.43449001e-04	1.57316188e-04	4.30664063e-05	2.70362487e-03	-6.93738013e-03	1.98252891e-01	9.21890653e-02	1.06063826e-01
249             	2.94453891e-02	1.74264548e-02	1.20189343e-02	4.00425374e-04	2.43297883e-04	1.57127492e-04	4.30851955e-05	2.70376028e-03	-6.93778750e-03	1.98253896e-01	9.21891607e-02	1.06064736e-01
250             	2.94468582e-02	1.74273361e-02	1.20195221e-02	4.00045992e-04	2.43135956e-04	1.56910036e-04	4.31129602e-05	2.70390702e-03	-6.93819045e-03	1.98254897e-01	9.21892580e-02	1.06065639e-01
251             	2.94482195e-02	1.74281648e-02	1.20200548e-02	3.99654041e-04	2.42971922e-04	1.56682118e-04	4.31449018e-05	2.70405500e-03	-6.93860818e-03	1.98255908e-01	9.21893456e-02	1.06066562e-01
252             	2.94495899e-02	1.74289921e-02	1.20205978e-02	3.99276173e-04	2.42812210e-04	1.56463963e-04	4.31741233e-05	2.70419715e-03	-6.93901094e-03	1.98256897e-01	9.21894378e-02	1.06067460e-01
253             	2.94509114e-02	1.74297842e-02	1.20211272e-02	3.98925607e-04	2.42659657e-04	1.56265950e-04	4.31968532e-05	2.70432847e-03	-6.93941623e-03	1.98257879e-01	9.21895233e-02	1.06068356e-01
254             	2.94522811e-02	1.74305916e-02	1.20216896e-02	3.98600934e-04	2.42512234e-04	1.56088700e-04	4.32117672e-05	2.70445102e-03	-6.93979918e-03	1.98258829e-01	9.21896154e-02	1.06069214e-01
255             	2.94536088e-02	1.74313718e-02	1.20222369e-02	3.98292897e-04	2.42368441e-04	1.55924457e-04	4.32219920e-05	2.70456745e-03	-6.94018450e-03	1.98259771e-01	9.21897012e-02	1.06070070e-01
256             	2.94549721e-02	1.74321680e-02	1.20228041e-02	3.97994345e-04	2.42226902e-04	1.55767443e-04	4.32297298e-05	2.70468194e-03	-6.94055192e-03	1.98260690e-01	9.21897932e-02	1.06070897e-01
257             	2.94562778e-02	1.74329352e-02	1.20233426e-02	3.97697383e-04	2.42087047e-04	1.55610336e-04	4.32383555e-05	2.70479628e-03	-6.94092690e-03	1.98261612e-01	9.21898789e-02	1.06071733e-01
258             	2.94575977e-02	1.74337114e-02	1.20238864e-02	3.97398142e-04	2.41948341e-04	1.55449800e-04	4.32492705e-05	2.70491251e-03	-6.94128949e-03	1.98262519e-01	9.21899702e-02	1.06072549e-01
259             	2.94588394e-02	1.74344492e-02	1.20243902e-02	3.97095519e-04	2.41810898e-04	1.55284621e-04	4.32631383e-05	2.70502950e-03	-6.94166371e-03	1.98263437e-01	9.21900546e-02	1.06073382e-01
260             	2.94600901e-02	1.74351927e-02	1.20248974e-02	3.96791109e-04	2.41674834e-04	1.55116275e-04	4.32792798e-05	2.70514766e-03	-6.94202656e-03	1.98264342e-01	9.21901443e-02	1.06074197e-01
261             	2.94612749e-02	1.74359026e-02	1.20253722e-02	3.96486172e-04	2.41539734e-04	1.54946438e-04	4.32966481e-05	2.70526520e-03	-6.94239876e-03	1.98265252e-01	9.21902274e-02	1.06075025e-01
262             	2.94624828e-02	1.74366234e-02	1.20258594e-02	3.96183884e-04	2.41405844e-04	1.54778040e-04	4.33139017e-05	2.70538196e-03	-6.94275645e-03	1.98266145e-01	9.21903162e-02	1.06075829e-01
263             	2.94636323e-02	1.74373125e-02	1.20263198e-02	3.95885793e-04	2.41273403e-04	1.54612390e-04	4.33305069e-05	2.70549632e-03	-6.94312092e-03	1.98267038e-01	9.21903982e-02	1.06076640e-01
264             	2.94648105e-02	1.74380140e-02	1.20267964e-02	3.95593543e-04	2.41142971e-04	1.54450573e-04	4.33461989e-05	2.70560878e-03	-6.94346926e-03	1.98267910e-01	9.21904857e-02	1.06077424e-01
265             	2.94659387e-02	1.74386880e-02	1.20272507e-02	3.95306568e-04	2.41014332e-04	1.54292236e-04	4.33610480e-05	2.70571863e-03	-6.94382338e-03	1.98268780e-01	9.21905666e-02	1.06078213e-01
266             	2.94670951e-02	1.74393744e-02	1.20277206e-02	3.95025025e-04	2.40887476e-04	1.54137549e-04	4.33749637e-05	2.70582691e-03	-6.94416211e-03	1.98269630e-01	9.21906530e-02	1.06078977e-01
267             	2.94681911e-02	1.74400286e-02	1.20281625e-02	3.94747603e-04	2.40762146e-04	1.53985457e-04	4.33883445e-05	2.70593307e-03	-6.94450858e-03	1.98270483e-01	9.21907328e-02	1.06079750e-01
268             	2.94693086e-02	1.74406923e-02	1.20286163e-02	3.94474694e-04	2.40638766e-04	1.53835927e-04	4.34014194e-05	2.70603800e-03	-6.94484155e-03	1.98271319e-01	9.21908179e-02	1.06080501e-01
269             	2.94703681e-02	1.74413247e-02	1.20290434e-02	3.94205573e-04	2.40516579e-04	1.53688994e-04	4.34137923e-05	2.70614065e-03	-6.94518287e-03	1.98272159e-01	9.21908966e-02	1.06081262e-01
270             	2.94714504e-02	1.74419665e-02	1.20294840e-02	3.93943007e-04	2.40396734e-04	1.53546273e-04	4.34252303e-05	2.70624125e-03	-6.94551095e-03	1.98272983e-01	9.21909805e-02	1.06082002e-01
271             	2.94724713e-02	1.74425746e-02	1.20298967e-02	3.93686679e-04	2.40279004e-04	1.53407675e-04	4.34356647e-05	2.70633895e-03	-6.94584795e-03	1.98273810e-01	9.21910573e-02	1.06082753e-01
272             	2.94735160e-02	1.74431933e-02	1.20303228e-02	3.93435537e-04	2.40162959e-04	1.53272578e-04	4.34451906e-05	2.70643526e-03	-6.94617142e-03	1.98274621e-01	9.21911389e-02	1.06083482e-01
273             	2.94745089e-02	1.74437831e-02	1.20307258e-02	3.93191094e-04	2.40049209e-04	1.53141885e-04	4.34536623e-05	2.70652864e-03	-6.94650225e-03	1.98275432e-01	9.21912137e-02	1.06084218e-01
274             	2.94755302e-02	1.74443843e-02	1.20311460e-02	3.92955399e-04	2.39938492e-04	1.53016907e-04	4.34607920e-05	2.70661916e-03	-6.94681872e-03	1.98276225e-01	9.21912938e-02	1.06084931e-01
275             	2.94764952e-02	1.74449533e-02	1.20315419e-02	3.92728199e-04	2.39829891e-04	1.52898308e-04	4.34657918e-05	2.70670567e-03	-6.94714286e-03	1.98277020e-01	9.21913671e-02	1.06085653e-01
276             	2.94774872e-02	1.74455318e-02	1.20319555e-02	3.92512162e-04	2.39724818e-04	1.52787344e-04	4.34687373e-05	2.70678814e-03	-6.94745290e-03	1.98277798e-01	9.21914461e-02	1.06086352e-01
277             	2.94784200e-02	1.74460782e-02	1.20323418e-02	3.92297873e-04	2.39620265e-04	1.52677609e-04	4.34713279e-05	2.70686819e-03	-6.94777025e-03	1.98278578e-01	9.21915187e-02	1.06087059e-01
278             	2.94793832e-02	1.74466365e-02	1.20327467e-02	3.92092606e-04	2.39519245e-04	1.52573361e-04	4.34729420e-05	2.70694487e-03	-6.94807401e-03	1.98279343e-01	9.21915975e-02	1.06087746e-01
279             	2.94802926e-02	1.74471632e-02	1.20331293e-02	3.91897749e-04	2.39422101e-04	1.52475648e-04	4.34732265e-05	2.70701694e-03	-6.94838648e-03	1.98280114e-01	9.21916703e-02	1.06088443e-01
280             	2.94812377e-02	1.74477038e-02	1.20335339e-02	3.91716056e-04	2.39330169e-04	1.52385887e-04	4.34721413e-05	2.70708494e-03	-6.94868610e-03	1.98280870e-01	9.21917487e-02	1.06089121e-01
281             	2.94821283e-02	1.74482150e-02	1.20339133e-02	3.91538608e-04	2.39240150e-04	1.52298458e-04	4.34708462e-05	2.70715087e-03	-6.94899362e-03	1.98281627e-01	9.21918197e-02	1.06089807e-01
282             	2.94830426e-02	1.74487374e-02	1.20343052e-02	3.91364533e-04	2.39151673e-04	1.52212861e-04	4.34694060e-05	2.70721608e-03	-6.94928746e-03	1.98282364e-01	9.21918945e-02	1.06090469e-01
283             	2.94838978e-02	1.74492291e-02	1.20346687e-02	3.91189536e-04	2.39062509e-04	1.52127027e-04	4.34677412e-05	2.70728017e-03	-6.94958946e-03	1.98283102e-01	9.21919617e-02	1.06091141e-01
284             	2.94847794e-02	1.74497334e-02	1.20350460e-02	3.91015170e-04	2.38973461e-04	1.52041709e-04	4.34658760e-05	2.70734373e-03	-6.94987793e-03	1.98283823e-01	9.21920337e-02	1.06091790e-01
285             	2.94856111e-02	1.74502108e-02	1.20354003e-02	3.90844628e-04	2.38885866e-04	1.51958761e-04	4.34635524e-05	2.70740529e-03	-6.95017414e-03	1.98284548e-01	9.21920999e-02	1.06092448e-01
286             	2.94864733e-02	1.74507018e-02	1.20357715e-02	3.90682801e-04	2.38802684e-04	1.51880117e-04	4.34612834e-05	2.70746515e-03	-6.95045661e-03	1.98285258e-01	9.21921725e-02	1.06093086e-01
287             	2.94872832e-02	1.74511636e-02	1.20361196e-02	3.90531096e-04	2.38724585e-04	1.51806511e-04	4.34590368e-05	2.70752203e-03	-6.95074731e-03	1.98285974e-01	9.21922396e-02	1.06093734e-01
288             	2.94881236e-02	1.74516385e-02	1.20364851e-02	3.90388080e-04	2.38650440e-04	1.51737640e-04	4.34564002e-05	2.70757672e-03	-6.95102477e-03	1.98286675e-01	9.21923125e-02	1.06094362e-01
289             	2.94889154e-02	1.74520867e-02	1.20368287e-02	3.90248796e-04	2.38577614e-04	1.51671182e-04	4.34532158e-05	2.70762902e-03	-6.95131032e-03	1.98287379e-01	9.21923791e-02	1.06095000e-01
290             	2.94897368e-02	1.74525492e-02	1.20371876e-02	3.90109318e-04	2.38504577e-04	1.51604741e-04	4.34499182e-05	2.70768083e-03	-6.95158243e-03	1.98288066e-01	9.21924507e-02	1.06095616e-01
291             	2.94905043e-02	1.74529845e-02	1.20375199e-02	3.89966070e-04	2.38430612e-04	1.51535458e-04	4.34475773e-05	2.70773228e-03	-6.95186297e-03	1.98288756e-01	9.21925149e-02	1.06096241e-01
292             	2.94913010e-02	1.74534352e-02	1.20378658e-02	3.89819255e-04	2.38356054e-04	1.51463201e-04	4.34464266e-05	2.70778467e-03	-6.95213036e-03	1.98289428e-01	9.21925836e-02	1.06096844e-01
293             	2.94920483e-02	1.74538596e-02	1.20381888e-02	3.89676602e-04	2.38283320e-04	1.51393282e-04	4.34450187e-05	2.70783542e-03	-6.95240589e-03	1.98290103e-01	9.21926454e-02	1.06097457e-01
294             	2.94928191e-02	1.74542966e-02	1.20385225e-02	3.89533960e-04	2.38211668e-04	1.51322291e-04	4.34446885e-05	2.70788704e-03	-6.95266781e-03	1.98290759e-01	9.21927118e-02	1.06098047e-01
295             	2.94935407e-02	1.74547076e-02	1.20388332e-02	3.89395312e-04	2.38142017e-04	1.51253295e-04	4.34443607e-05	2.70793721e-03	-6.95293827e-03	1.98291422e-01	9.21927727e-02	1.06098649e-01
296             	2.94942964e-02	1.74551353e-02	1.20391611e-02	3.89260245e-04	2.38074283e-04	1.51185963e-04	4.34441600e-05	2.70798712e-03	-6.95319571e-03	1.98292072e-01	9.21928401e-02	1.06099231e-01
297             	2.94950069e-02	1.74555397e-02	1.20394672e-02	3.89126490e-04	2.38007340e-04	1.51119150e-04	4.34440948e-05	2.70803622e-03	-6.95346132e-03	1.98292727e-01	9.21929020e-02	1.06099825e-01
298             	2.94957493e-02	1.74559603e-02	1.20397891e-02	3.88993038e-04	2.37940917e-04	1.51052121e-04	4.34443977e-05	2.70808560e-03	-6.95371367e-03	1.98293367e-01	9.21929697e-02	1.06100397e-01
299             	2.94964397e-02	1.74563544e-02	1.20400853e-02	3.88858492e-04	2.37874497e-04	1.50983995e-04	4.34452513e-05	2.70813452e-03	-6.95397470e-03	1.98294010e-01	9.21930303e-02	1.06100980e-01
300             	2.94971600e-02	1.74567638e-02	1.20403962e-02	3.88723705e-04	2.37808860e-04	1.50914845e-04	4.34470077e-05	2.70818381e-03	-6.95422283e-03	1.98294637e-01	9.21930956e-02	1.06101541e-01
301             	2.94978313e-02	1.74571479e-02	1.20406834e-02	3.88589325e-04	2.37743811e-04	1.50845515e-04	4.34491479e-05	2.70823229e-03	-6.95447927e-03	1.98295266e-01	9.21931537e-02	1.06102112e-01
302             	2.94985325e-02	1.74575468e-02	1.20409857e-02	3.88457027e-04	2.37679767e-04	1.50777260e-04	4.34512534e-05	2.70828054e-03	-6.95472261e-03	1.98295879e-01	9.21932169e-02	1.06102662e-01
303             	2.94991821e-02	1.74579180e-02	1.20412641e-02	3.88328339e-04	2.37617258e-04	1.50711081e-04	4.34530883e-05	2.70832695e-03	-6.95497458e-03	1.98296496e-01	9.21932736e-02	1.06103223e-01
304             	2.94998635e-02	1.74583029e-02	1.20415606e-02	3.88206935e-04	2.37558643e-04	1.50648292e-04	4.34551759e-05	2.70837114e-03	-6.95521373e-03	1.98297099e-01	9.21933358e-02	1.06103763e-01
305             	2.95004983e-02	1.74586629e-02	1.20418355e-02	3.88088516e-04	2.37501579e-04	1.50586937e-04	4.34573208e-05	2.70841370e-03	-6.95546116e-03	1.98297707e-01	9.21933921e-02	1.06104314e-01
306             	2.95011650e-02	1.74590397e-02	1.20421253e-02	3.87969364e-04	2.37444427e-04	1.50524937e-04	4.34597449e-05	2.70845716e-03	-6.95569568e-03	1.98298300e-01	9.21934542e-02	1.06104846e-01
307             	2.95017815e-02	1.74593924e-02	1.20423891e-02	3.87846726e-04	2.37385792e-04	1.50460934e-04	4.34624290e-05	2.70850164e-03	-6.95593893e-03	1.98298898e-01	9.21935101e-02	1.06105388e-01
308             	2.95024304e-02	1.74597630e-02	1.20426674e-02	3.87721558e-04	2.37326278e-04	1.50395279e-04	4.34654995e-05	2.70854780e-03	-6.95616953e-03	1.98299481e-01	9.21935712e-02	1.06105910e-01
309             	2.95030328e-02	1.74601097e-02	1.20429231e-02	3.87596986e-04	2.37266501e-04	1.50330485e-04	4.34680081e-05	2.70859332e-03	-6.95640859e-03	1.98300069e-01	9.21936258e-02	1.06106443e-01
310             	2.95036669e-02	1.74604718e-02	1.20431951e-02	3.87475139e-04	2.37207650e-04	1.50267488e-04	4.34700809e-05	2.70863833e-03	-6.95663485e-03	1.98300641e-01	9.21936856e-02	1.06106955e-01
311             	2.95042509e-02	1.74608065e-02	1.20434444e-02	3.87357535e-04	2.37150018e-04	1.50207517e-04	4.34712506e-05	2.70868106e-03	-6.95686988e-03	1.98301217e-01	9.21937386e-02	1.06107478e-01
312             	2.95048675e-02	1.74611560e-02	1.20437115e-02	3.87244995e-04	2.37094363e-04	1.50150632e-04	4.34718656e-05	2.70872225e-03	-6.95709232e-03	1.98301778e-01	9.21937966e-02	1.06107981e-01
313             	2.95054376e-02	1.74614801e-02	1.20439575e-02	3.87136237e-04	2.37040004e-04	1.50096233e-04	4.34718855e-05	2.70876129e-03	-6.95732330e-03	1.98302343e-01	9.21938483e-02	1.06108495e-01
314             	2.95060404e-02	1.74618198e-02	1.20442206e-02	3.87031000e-04	2.36987228e-04	1.50043772e-04	4.34717276e-05	2.70879956e-03	-6.95754141e-03	1.98302894e-01	9.21939055e-02	1.06108988e-01
315             	2.95065878e-02	1.74621319e-02	1.20444559e-02	3.86922793e-04	2.36932164e-04	1.49990629e-04	4.34707675e-05	2.70883802e-03	-6.95776833e-03	1.98303447e-01	9.21939551e-02	1.06109492e-01
316             	2.95071709e-02	1.74624612e-02	1.20447097e-02	3.86819610e-04	2.36880187e-04	1.49939422e-04	4.34703824e-05	2.70887570e-03	-6.95798279e-03	1.98303988e-01	9.21940110e-02	1.06109977e-01
317             	2.95077106e-02	1.74627674e-02	1.20449432e-02	3.86719986e-04	2.36830258e-04	1.49889728e-04	4.34702654e-05	2.70891210e-03	-6.95820590e-03	1.98304535e-01	9.21940616e-02	1.06110473e-01
318             	2.95082848e-02	1.74630905e-02	1.20451943e-02	3.86624019e-04	2.36782361e-04	1.49841658e-04	4.34703516e-05	2.70894810e-03	-6.95841631e-03	1.98305069e-01	9.21941182e-02	1.06110951e-01
319             	2.95088104e-02	1.74633878e-02	1.20454226e-02	3.86530182e-04	2.36735039e-04	1.49795143e-04	4.34699482e-05	2.70898261e-03	-6.95863573e-03	1.98305608e-01	9.21941682e-02	1.06111440e-01
320             	2.95093697e-02	1.74637016e-02	1.20456681e-02	3.86437519e-04	2.36688121e-04	1.49749398e-04	4.34693616e-05	2.70901672e-03	-6.95884265e-03	1.98306132e-01	9.21942233e-02	1.06111909e-01
321             	2.95098829e-02	1.74639915e-02	1.20458915e-02	3.86344421e-04	2.36640270e-04	1.49704151e-04	4.34680599e-05	2.70904999e-03	-6.95905834e-03	1.98306659e-01	9.21942713e-02	1.06112388e-01
322             	2.95104288e-02	1.74642978e-02	1.20461310e-02	3.86251146e-04	2.36592167e-04	1.49658978e-04	4.34665945e-05	2.70908343e-03	-6.95926142e-03	1.98307172e-01	9.21943244e-02	1.06112847e-01
323             	2.95109256e-02	1.74645789e-02	1.20463467e-02	3.86157420e-04	2.36543734e-04	1.49613687e-04	4.34650237e-05	2.70911608e-03	-6.95947356e-03	1.98307688e-01	9.21943706e-02	1.06113318e-01
324             	2.95114559e-02	1.74648761e-02	1.20465797e-02	3.86066788e-04	2.36496810e-04	1.49569977e-04	4.34634164e-05	2.70914821e-03	-6.95967324e-03	1.98308191e-01	9.21944223e-02	1.06113769e-01
325             	2.95119407e-02	1.74651491e-02	1.20467916e-02	3.85980435e-04	2.36451164e-04	1.49529271e-04	4.34609467e-05	2.70917877e-03	-6.95988170e-03	1.98308699e-01	9.21944679e-02	1.06114231e-01
326             	2.95124589e-02	1.74654384e-02	1.20470205e-02	3.85897705e-04	2.36407329e-04	1.49490376e-04	4.34584764e-05	2.70920892e-03	-6.96007758e-03	1.98309194e-01	9.21945193e-02	1.06114674e-01
327             	2.95129289e-02	1.74657028e-02	1.20472261e-02	3.85815470e-04	2.36364027e-04	1.49451443e-04	4.34562918e-05	2.70923835e-03	-6.96028257e-03	1.98309694e-01	9.21945645e-02	1.06115130e-01
328             	2.95134336e-02	1.74659849e-02	1.20474487e-02	3.85733713e-04	2.36321723e-04	1.49411990e-04	4.34548663e-05	2.70926807e-03	-6.96047515e-03	1.98310181e-01	9.21946151e-02	1.06115565e-01
329             	2.95138940e-02	1.74662437e-02	1.20476503e-02	3.85653020e-04	2.36279380e-04	1.49373640e-04	4.34528703e-05	2.70929671e-03	-6.96067662e-03	1.98310672e-01	9.21946593e-02	1.06116013e-01
330             	2.95143934e-02	1.74665209e-02	1.20478725e-02	3.85578707e-04	2.36240340e-04	1.49338367e-04	4.34509865e-05	2.70932418e-03	-6.96086580e-03	1.98311153e-01	9.21947106e-02	1.06116442e-01
331             	2.95148429e-02	1.74667730e-02	1.20480699e-02	3.85501656e-04	2.36199079e-04	1.49302576e-04	4.34482515e-05	2.70935155e-03	-6.96106404e-03	1.98311636e-01	9.21947542e-02	1.06116882e-01
332             	2.95153249e-02	1.74670423e-02	1.20482826e-02	3.85422441e-04	2.36156822e-04	1.49265619e-04	4.34456015e-05	2.70937984e-03	-6.96124985e-03	1.98312104e-01	9.21948020e-02	1.06117302e-01
333             	2.95157604e-02	1.74672881e-02	1.20484724e-02	3.85341986e-04	2.36113696e-04	1.49228290e-04	4.34427033e-05	2.70940786e-03	-6.96144477e-03	1.98312575e-01	9.21948428e-02	1.06117732e-01
334             	2.95162286e-02	1.74675512e-02	1.20486774e-02	3.85258939e-04	2.36069069e-04	1.49189870e-04	4.34395994e-05	2.70943689e-03	-6.96162732e-03	1.98313032e-01	9.21948889e-02	1.06118144e-01
335             	2.95166442e-02	1.74677896e-02	1.20488547e-02	3.85167853e-04	2.36020164e-04	1.49147689e-04	4.34362375e-05	2.70946747e-03	-6.96181903e-03	1.98313494e-01	9.21949279e-02	1.06118566e-01
336             	2.95170967e-02	1.74680461e-02	1.20490506e-02	3.85080688e-04	2.35975186e-04	1.49105502e-04	4.34348416e-05	2.70949778e-03	-6.96199850e-03	1.98313944e-01	9.21949735e-02	1.06118971e-01
337             	2.95175074e-02	1.74682803e-02	1.20492272e-02	3.84998879e-04	2.35933946e-04	1.49064933e-04	4.34345065e-05	2.70952656e-03	-6.96218714e-03	1.98314403e-01	9.21950142e-02	1.06119388e-01
338             	2.95179543e-02	1.74685319e-02	1.20494224e-02	3.84922546e-04	2.35896318e-04	1.49026228e-04	4.34350453e-05	2.70955474e-03	-6.96236330e-03	1.98314849e-01	9.21950610e-02	1.06119788e-01
339             	2.95183553e-02	1.74687596e-02	1.20495957e-02	3.84848036e-04	2.35859385e-04	1.48988650e-04	4.34353675e-05	2.70958193e-03	-6.96254892e-03	1.98315301e-01	9.21951017e-02	1.06120199e-01
340             	2.95187918e-02	1.74690061e-02	1.20497858e-02	3.84771031e-04	2.35820968e-04	1.48950062e-04	4.34354528e-05	2.70961017e-03	-6.96272226e-03	1.98315739e-01	9.21951471e-02	1.06120592e-01
341             	2.95191847e-02	1.74692304e-02	1.20499543e-02	3.84692942e-04	2.35780451e-04	1.48912491e-04	4.34339796e-05	2.70963804e-03	-6.96290484e-03	1.98316181e-01	9.21951857e-02	1.06120995e-01
342             	2.95196120e-02	1.74694718e-02	1.20501402e-02	3.84616585e-04	2.35739932e-04	1.48876653e-04	4.34316397e-05	2.70966580e-03	-6.96307488e-03	1.98316608e-01	9.21952291e-02	1.06121379e-01
343             	2.95199923e-02	1.74696890e-02	1.20503033e-02	3.84540350e-04	2.35699039e-04	1.48841311e-04	4.34288639e-05	2.70969282e-03	-6.96325445e-03	1.98317040e-01	9.21952657e-02	1.06121775e-01
344             	2.95204073e-02	1.74699237e-02	1.20504836e-02	3.84465347e-04	2.35659656e-04	1.48805691e-04	4.34269822e-05	2.70972004e-03	-6.96342158e-03	1.98317459e-01	9.21953077e-02	1.06122151e-01
345             	2.95207787e-02	1.74701364e-02	1.20506423e-02	3.84390481e-04	2.35621012e-04	1.48769469e-04	4.34257713e-05	2.70974702e-03	-6.96359799e-03	1.98317882e-01	9.21953432e-02	1.06122539e-01
346             	2.95211847e-02	1.74703671e-02	1.20508177e-02	3.84315710e-04	2.35583755e-04	1.48731956e-04	4.34258995e-05	2.70977470e-03	-6.96376186e-03	1.98318293e-01	9.21953846e-02	1.06122908e-01
347             	2.95215447e-02	1.74705737e-02	1.20509710e-02	3.84242007e-04	2.35546923e-04	1.48695085e-04	4.34259189e-05	2.70980136e-03	-6.96393538e-03	1.98318711e-01	9.21954201e-02	1.06123291e-01
